Id,Expected
4139,21.0
4140,31.0
4141,58.0
4142,20.0
4143,2.0
4144,71.0
4145,6.0
4146,6.0
4147,5.0
4148,30.0
4149,60.0
4150,75.0
4151,15.0
4152,29.0
4153,69.0
4154,48.0
4155,35.0
4156,14.0
4157,97.0
4158,21.0
4159,90.0
4160,26.0
4161,15.0
4162,41.0
4163,4.0
4164,58.0
4165,19.0
4166,9.0
4167,73.0
4168,29.0
4169,98.0
4170,41.0
4171,39.0
4172,84.0
4173,35.0
4174,97.0
4175,30.0
4176,25.0
4177,13.0
4178,31.0
4179,8.0
4180,31.0
4181,37.0
4182,24.0
4183,5.0
4184,18.0
4185,62.0
4186,56.0
4187,49.0
4188,43.0
4189,15.0
4190,87.0
4191,83.0
4192,95.0
4193,49.0
4194,52.0
4195,29.0
4196,71.0
4197,32.0
4198,24.0
4199,65.0
4200,79.0
4201,86.0
4202,56.0
4203,92.0
4204,63.0
4205,5.0
4206,73.0
4207,2.0
4208,29.0
4209,34.0
4210,81.0
4211,85.0
4212,73.0
4213,21.0
4214,96.0
4215,88.0
4216,7.0
4217,5.0
4218,27.0
4219,7.0
4220,31.0
4221,74.0
4222,100.0
4223,85.0
4224,34.0
4225,35.0
4226,34.0
4227,75.0
4228,31.0
4229,29.0
4230,14.0
4231,54.0
4232,18.0
4233,20.0
4234,22.0
4235,80.0
4236,26.0
4237,1.0
4238,55.0
4239,91.0
4240,15.0
4241,11.0
4242,0.0
4243,24.0
4244,46.0
4245,32.0
4246,93.0
4247,50.0
4248,19.0
4249,48.0
4250,99.0
4251,100.0
4252,29.0
4253,54.0
4254,19.0
4255,26.0
4256,18.0
4257,31.0
4258,60.0
4259,48.0
4260,78.0
4261,63.0
4262,10.0
4263,18.0
4264,58.0
4265,16.0
4266,49.0
4267,5.0
4268,4.0
4269,53.0
4270,86.0
4271,55.0
4272,37.0
4273,45.0
4274,55.0
4275,33.0
4276,88.0
4277,78.0
4278,41.0
4279,90.0
4280,95.0
4281,90.0
4282,35.0
4283,96.0
4284,98.0
4285,30.0
4286,8.0
4287,84.0
4288,57.0
4289,15.0
4290,90.0
4291,77.0
4292,13.0
4293,38.0
4294,72.0
4295,0.0
4296,19.0
4297,88.0
4298,0.0
4299,52.0
4300,67.0
4301,51.0
4302,53.0
4303,91.0
4304,73.0
4305,52.0
4306,8.0
4307,54.0
4308,86.0
4309,15.0
4310,90.0
4311,53.0
4312,13.0
4313,72.0
4314,20.0
4315,93.0
4316,44.0
4317,88.0
4318,93.0
4319,72.0
4320,47.0
4321,32.0
4322,82.0
4323,31.0
4324,82.0
4325,37.0
4326,54.0
4327,67.0
4328,7.0
4329,40.0
4330,29.0
4331,37.0
4332,9.0
4333,18.0
4334,89.0
4335,63.0
4336,76.0
4337,79.0
4338,4.0
4339,50.0
4340,29.0
4341,2.0
4342,40.0
4343,34.0
4344,61.0
4345,31.0
4346,27.0
4347,58.0
4348,85.0
4349,5.0
4350,43.0
4351,71.0
4352,73.0
4353,62.0
4354,87.0
4355,51.0
4356,95.0
4357,80.0
4358,62.0
4359,42.0
4360,70.0
4361,18.0
4362,34.0
4363,13.0
4364,83.0
4365,3.0
4366,78.0
4367,28.0
4368,89.0
4369,17.0
4370,84.0
4371,10.0
4372,61.0
4373,68.0
4374,38.0
4375,95.0
4376,40.0
4377,86.0
4378,52.0
4379,15.0
4380,96.0
4381,21.0
4382,93.0
4383,7.0
4384,3.0
4385,38.0
4386,57.0
4387,36.0
4388,94.0
4389,61.0
4390,77.0
4391,71.0
4392,1.0
4393,4.0
4394,73.0
4395,76.0
4396,20.0
4397,93.0
4398,95.0
4399,96.0
4400,72.0
4401,28.0
4402,50.0
4403,73.0
4404,33.0
4405,71.0
4406,77.0
4407,92.0
4408,89.0
4409,43.0
4410,26.0
4411,30.0
4412,1.0
4413,99.0
4414,49.0
4415,23.0
4416,52.0
4417,10.0
4418,83.0
4419,88.0
4420,72.0
4421,44.0
4422,54.0
4423,88.0
4424,92.0
4425,0.0
4426,59.0
4427,99.0
4428,19.0
4429,26.0
4430,13.0
4431,33.0
4432,26.0
4433,96.0
4434,7.0
4435,99.0
4436,96.0
4437,35.0
4438,68.0
4439,74.0
4440,29.0
4441,77.0
4442,68.0
4443,16.0
4444,58.0
4445,23.0
4446,41.0
4447,10.0
4448,60.0
4449,28.0
4450,7.0
4451,21.0
4452,97.0
4453,31.0
4454,1.0
4455,64.0
4456,60.0
4457,38.0
4458,2.0
4459,39.0
4460,34.0
4461,97.0
4462,100.0
4463,87.0
4464,0.0
4465,40.0
4466,0.0
4467,54.0
4468,69.0
4469,8.0
4470,70.0
4471,4.0
4472,66.0
4473,73.0
4474,60.0
4475,45.0
4476,68.0
4477,15.0
4478,78.0
4479,54.0
4480,86.0
4481,52.0
4482,52.0
4483,48.0
4484,25.0
4485,14.0
4486,9.0
4487,1.0
4488,86.0
4489,71.0
4490,23.0
4491,17.0
4492,84.0
4493,22.0
4494,66.0
4495,96.0
4496,11.0
4497,60.0
4498,31.0
4499,32.0
4500,32.0
4501,11.0
4502,17.0
4503,58.0
4504,0.0
4505,34.0
4506,22.0
4507,17.0
4508,88.0
4509,75.0
4510,51.0
4511,16.0
4512,67.0
4513,92.0
4514,27.0
4515,1.0
4516,49.0
4517,49.0
4518,99.0
4519,44.0
4520,72.0
4521,88.0
4522,40.0
4523,52.0
4524,35.0
4525,72.0
4526,47.0
4527,17.0
4528,54.0
4529,24.0
4530,41.0
4531,22.0
4532,75.0
4533,22.0
4534,42.0
4535,66.0
4536,68.0
4537,66.0
4538,33.0
4539,51.0
4540,52.0
4541,76.0
4542,94.0
4543,10.0
4544,10.0
4545,42.0
4546,36.0
4547,79.0
4548,68.0
4549,74.0
4550,93.0
4551,93.0
4552,65.0
4553,44.0
4554,54.0
4555,66.0
4556,92.0
4557,88.0
4558,79.0
4559,10.0
4560,62.0
4561,33.0
4562,97.0
4563,96.0
4564,44.0
4565,35.0
4566,13.0
4567,66.0
4568,69.0
4569,55.0
4570,84.0
4571,66.0
4572,31.0
4573,69.0
4574,84.0
4575,86.0
4576,53.0
4577,21.0
4578,25.0
4579,71.0
4580,69.0
4581,88.0
4582,85.0
4583,52.0
4584,63.0
4585,28.0
4586,58.0
4587,9.0
4588,6.0
4589,13.0
4590,79.0
4591,7.0
4592,84.0
4593,1.0
4594,36.0
4595,26.0
4596,43.0
4597,92.0
4598,80.0
4599,70.0
4600,50.0
4601,86.0
4602,10.0
4603,4.0
4604,74.0
4605,80.0
4606,53.0
4607,82.0
4608,8.0
4609,78.0
4610,25.0
4611,85.0
4612,17.0
4613,74.0
4614,48.0
4615,83.0
4616,36.0
4617,68.0
4618,68.0
4619,37.0
4620,35.0
4621,33.0
4622,32.0
4623,19.0
4624,40.0
4625,12.0
4626,97.0
4627,17.0
4628,22.0
4629,26.0
4630,93.0
4631,3.0
4632,75.0
4633,95.0
4634,19.0
4635,77.0
4636,2.0
4637,0.0
4638,29.0
4639,48.0
4640,17.0
4641,37.0
4642,62.0
4643,59.0
4644,68.0
4645,86.0
4646,30.0
4647,25.0
4648,29.0
4649,81.0
4650,27.0
4651,32.0
4652,90.0
4653,77.0
4654,98.0
4655,34.0
4656,61.0
4657,43.0
4658,91.0
4659,60.0
4660,5.0
4661,74.0
4662,65.0
4663,96.0
4664,6.0
4665,22.0
4666,4.0
4667,16.0
4668,60.0
4669,89.0
4670,26.0
4671,64.0
4672,94.0
4673,47.0
4674,48.0
4675,85.0
4676,23.0
4677,94.0
4678,39.0
4679,83.0
4680,25.0
4681,70.0
4682,11.0
4683,29.0
4684,98.0
4685,39.0
4686,10.0
4687,24.0
4688,89.0
4689,21.0
4690,89.0
4691,67.0
4692,99.0
4693,100.0
4694,53.0
4695,3.0
4696,52.0
4697,37.0
4698,42.0
4699,62.0
4700,95.0
4701,81.0
4702,62.0
4703,47.0
4704,43.0
4705,99.0
4706,88.0
4707,41.0
4708,100.0
4709,98.0
4710,100.0
4711,16.0
4712,20.0
4713,25.0
4714,81.0
4715,91.0
4716,69.0
4717,89.0
4718,0.0
4719,70.0
4720,19.0
4721,15.0
4722,11.0
4723,26.0
4724,32.0
4725,78.0
4726,65.0
4727,89.0
4728,91.0
4729,74.0
4730,23.0
4731,15.0
4732,19.0
4733,37.0
4734,25.0
4735,61.0
4736,50.0
4737,83.0
4738,88.0
4739,39.0
4740,8.0
4741,78.0
4742,41.0
4743,27.0
4744,17.0
4745,89.0
4746,74.0
4747,34.0
4748,35.0
4749,94.0
4750,48.0
4751,9.0
4752,79.0
4753,36.0
4754,91.0
4755,31.0
4756,51.0
4757,77.0
4758,86.0
4759,40.0
4760,5.0
4761,93.0
4762,63.0
4763,78.0
4764,93.0
4765,96.0
4766,87.0
4767,96.0
4768,44.0
4769,41.0
4770,18.0
4771,5.0
4772,0.0
4773,85.0
4774,70.0
4775,49.0
4776,82.0
4777,43.0
4778,45.0
4779,75.0
4780,34.0
4781,64.0
4782,47.0
4783,15.0
4784,55.0
4785,65.0
4786,67.0
4787,3.0
4788,92.0
4789,48.0
4790,34.0
4791,60.0
4792,48.0
4793,30.0
4794,43.0
4795,52.0
4796,43.0
4797,91.0
4798,66.0
4799,80.0
4800,60.0
4801,44.0
4802,51.0
4803,32.0
4804,37.0
4805,49.0
4806,24.0
4807,19.0
4808,82.0
4809,72.0
4810,1.0
4811,61.0
4812,87.0
4813,32.0
4814,35.0
4815,32.0
4816,56.0
4817,98.0
4818,93.0
4819,80.0
4820,57.0
4821,85.0
4822,97.0
4823,35.0
4824,14.0
4825,64.0
4826,68.0
4827,72.0
4828,88.0
4829,4.0
4830,99.0
4831,51.0
4832,18.0
4833,33.0
4834,49.0
4835,27.0
4836,50.0
4837,86.0
4838,10.0
4839,71.0
4840,30.0
4841,47.0
4842,37.0
4843,16.0
4844,49.0
4845,57.0
4846,15.0
4847,76.0
4848,71.0
4849,68.0
4850,36.0
4851,88.0
4852,11.0
4853,68.0
4854,52.0
4855,43.0
4856,100.0
4857,37.0
4858,5.0
4859,90.0
4860,17.0
4861,40.0
4862,60.0
4863,74.0
4864,46.0
4865,9.0
4866,10.0
4867,98.0
4868,72.0
4869,73.0
4870,52.0
4871,94.0
4872,29.0
4873,17.0
4874,100.0
4875,12.0
4876,20.0
4877,12.0
4878,22.0
4879,11.0
4880,23.0
4881,13.0
4882,73.0
4883,18.0
4884,51.0
4885,17.0
4886,56.0
4887,96.0
4888,17.0
4889,34.0
4890,31.0
4891,38.0
4892,10.0
4893,58.0
4894,91.0
4895,59.0
4896,17.0
4897,77.0
4898,41.0
4899,51.0
4900,98.0
4901,23.0
4902,0.0
4903,1.0
4904,12.0
4905,76.0
4906,88.0
4907,15.0
4908,67.0
4909,99.0
4910,58.0
4911,79.0
4912,53.0
4913,41.0
4914,11.0
4915,92.0
4916,24.0
4917,80.0
4918,76.0
4919,60.0
4920,17.0
4921,81.0
4922,69.0
4923,53.0
4924,49.0
4925,1.0
4926,38.0
4927,65.0
4928,91.0
4929,6.0
4930,76.0
4931,99.0
4932,74.0
4933,95.0
4934,77.0
4935,83.0
4936,73.0
4937,56.0
4938,2.0
4939,4.0
4940,54.0
4941,2.0
4942,62.0
4943,12.0
4944,40.0
4945,89.0
4946,78.0
4947,61.0
4948,17.0
4949,11.0
4950,29.0
4951,97.0
4952,94.0
4953,21.0
4954,95.0
4955,57.0
4956,52.0
4957,91.0
4958,3.0
4959,70.0
4960,38.0
4961,8.0
4962,68.0
4963,91.0
4964,64.0
4965,70.0
4966,15.0
4967,90.0
4968,88.0
4969,98.0
4970,76.0
4971,77.0
4972,97.0
4973,95.0
4974,83.0
4975,62.0
4976,27.0
4977,50.0
4978,58.0
4979,84.0
4980,88.0
4981,69.0
4982,98.0
4983,49.0
4984,44.0
4985,73.0
4986,2.0
4987,85.0
4988,49.0
4989,74.0
4990,1.0
4991,84.0
4992,46.0
4993,64.0
4994,39.0
4995,47.0
4996,17.0
4997,86.0
4998,89.0
4999,85.0
5000,62.0
5001,39.0
5002,82.0
5003,60.0
5004,98.0
5005,79.0
5006,98.0
5007,78.0
5008,15.0
5009,91.0
5010,3.0
5011,43.0
5012,54.0
5013,90.0
5014,63.0
5015,26.0
5016,96.0
5017,55.0
5018,55.0
5019,74.0
5020,65.0
5021,67.0
5022,26.0
5023,2.0
5024,18.0
5025,83.0
5026,26.0
5027,51.0
5028,38.0
5029,22.0
5030,47.0
5031,21.0
5032,17.0
5033,19.0
5034,59.0
5035,18.0
5036,4.0
5037,87.0
5038,10.0
5039,80.0
5040,56.0
5041,41.0
5042,86.0
5043,72.0
5044,53.0
5045,96.0
5046,23.0
5047,92.0
5048,98.0
5049,47.0
5050,84.0
5051,47.0
5052,63.0
5053,86.0
5054,25.0
5055,29.0
5056,7.0
5057,93.0
5058,53.0
5059,24.0
5060,3.0
5061,92.0
5062,86.0
5063,73.0
5064,97.0
5065,8.0
5066,4.0
5067,41.0
5068,3.0
5069,84.0
5070,56.0
5071,61.0
5072,11.0
5073,56.0
5074,9.0
5075,26.0
5076,57.0
5077,94.0
5078,52.0
5079,13.0
5080,34.0
5081,51.0
5082,0.0
5083,6.0
5084,83.0
5085,4.0
5086,52.0
5087,3.0
5088,71.0
5089,38.0
5090,1.0
5091,16.0
5092,82.0
5093,35.0
5094,63.0
5095,70.0
5096,56.0
5097,33.0
5098,72.0
5099,56.0
5100,48.0
5101,37.0
5102,92.0
5103,58.0
5104,18.0
5105,74.0
5106,5.0
5107,96.0
5108,95.0
5109,6.0
5110,11.0
5111,1.0
5112,98.0
5113,43.0
5114,45.0
5115,71.0
5116,45.0
5117,61.0
5118,42.0
5119,28.0
5120,20.0
5121,95.0
5122,17.0
5123,76.0
5124,74.0
5125,95.0
5126,95.0
5127,0.0
5128,98.0
5129,43.0
5130,4.0
5131,29.0
5132,56.0
5133,5.0
5134,72.0
5135,95.0
5136,9.0
5137,18.0
5138,59.0
5139,87.0
5140,37.0
5141,29.0
5142,19.0
5143,80.0
5144,27.0
5145,67.0
5146,0.0
5147,81.0
5148,97.0
5149,33.0
5150,73.0
5151,37.0
5152,66.0
5153,63.0
5154,78.0
5155,17.0
5156,78.0
5157,27.0
5158,76.0
5159,73.0
5160,54.0
5161,31.0
5162,85.0
5163,6.0
5164,16.0
5165,59.0
5166,20.0
5167,5.0
5168,94.0
5169,73.0
5170,61.0
5171,51.0
5172,84.0
5173,41.0
5174,86.0
5175,31.0
5176,3.0
5177,3.0
5178,20.0
5179,98.0
5180,20.0
5181,26.0
5182,11.0
5183,77.0
5184,12.0
5185,48.0
5186,29.0
5187,46.0
5188,77.0
5189,58.0
5190,79.0
5191,74.0
5192,23.0
5193,89.0
5194,62.0
5195,28.0
5196,63.0
5197,51.0
5198,22.0
5199,53.0
5200,82.0
5201,83.0
5202,8.0
5203,4.0
5204,63.0
5205,14.0
5206,24.0
5207,67.0
5208,86.0
5209,53.0
5210,61.0
5211,7.0
5212,27.0
5213,41.0
5214,18.0
5215,56.0
5216,30.0
5217,67.0
5218,7.0
5219,59.0
5220,24.0
5221,73.0
5222,91.0
5223,23.0
5224,99.0
5225,6.0
5226,75.0
5227,41.0
5228,21.0
5229,20.0
5230,62.0
5231,0.0
5232,4.0
5233,14.0
5234,83.0
5235,26.0
5236,40.0
5237,9.0
5238,63.0
5239,32.0
5240,49.0
5241,33.0
5242,93.0
5243,11.0
5244,88.0
5245,10.0
5246,28.0
5247,31.0
5248,15.0
5249,58.0
5250,65.0
5251,60.0
5252,83.0
5253,80.0
5254,34.0
5255,71.0
5256,5.0
5257,79.0
5258,82.0
5259,4.0
5260,9.0
5261,34.0
5262,67.0
5263,86.0
5264,39.0
5265,95.0
5266,33.0
5267,51.0
5268,24.0
5269,29.0
5270,35.0
5271,42.0
5272,89.0
5273,48.0
5274,76.0
5275,70.0
5276,21.0
5277,70.0
5278,46.0
5279,78.0
5280,88.0
5281,6.0
5282,68.0
5283,4.0
5284,38.0
5285,78.0
5286,94.0
5287,82.0
5288,12.0
5289,95.0
5290,15.0
5291,61.0
5292,53.0
5293,78.0
5294,5.0
5295,30.0
5296,47.0
5297,23.0
5298,53.0
5299,54.0
5300,87.0
5301,86.0
5302,13.0
5303,38.0
5304,41.0
5305,17.0
5306,38.0
5307,6.0
5308,87.0
5309,57.0
5310,76.0
5311,71.0
5312,89.0
5313,88.0
5314,13.0
5315,15.0
5316,56.0
5317,83.0
5318,60.0
5319,8.0
5320,85.0
5321,50.0
5322,17.0
5323,73.0
5324,45.0
5325,31.0
5326,1.0
5327,68.0
5328,50.0
5329,71.0
5330,13.0
5331,0.0
5332,20.0
5333,25.0
5334,47.0
5335,2.0
5336,11.0
5337,58.0
5338,21.0
5339,56.0
5340,86.0
5341,53.0
5342,97.0
5343,65.0
5344,66.0
5345,36.0
5346,60.0
5347,44.0
5348,52.0
5349,37.0
5350,26.0
5351,32.0
5352,95.0
5353,42.0
5354,58.0
5355,39.0
5356,58.0
5357,55.0
5358,44.0
5359,97.0
5360,30.0
5361,27.0
5362,24.0
5363,39.0
5364,75.0
5365,63.0
5366,42.0
5367,48.0
5368,8.0
5369,54.0
5370,35.0
5371,3.0
5372,3.0
5373,70.0
5374,68.0
5375,2.0
5376,99.0
5377,35.0
5378,79.0
5379,68.0
5380,93.0
5381,76.0
5382,87.0
5383,92.0
5384,20.0
5385,2.0
5386,83.0
5387,64.0
5388,65.0
5389,50.0
5390,64.0
5391,94.0
5392,45.0
5393,55.0
5394,85.0
5395,66.0
5396,85.0
5397,79.0
5398,25.0
5399,51.0
5400,4.0
5401,36.0
5402,100.0
5403,84.0
5404,74.0
5405,76.0
5406,41.0
5407,52.0
5408,22.0
5409,33.0
5410,34.0
5411,71.0
5412,50.0
5413,77.0
5414,7.0
5415,75.0
5416,77.0
5417,5.0
5418,43.0
5419,12.0
5420,59.0
5421,80.0
5422,70.0
5423,37.0
5424,93.0
5425,48.0
5426,81.0
5427,63.0
5428,34.0
5429,15.0
5430,44.0
5431,22.0
5432,98.0
5433,40.0
5434,98.0
5435,67.0
5436,9.0
5437,89.0
5438,72.0
5439,16.0
5440,57.0
5441,95.0
5442,5.0
5443,38.0
5444,19.0
5445,29.0
5446,87.0
5447,39.0
5448,69.0
5449,84.0
5450,59.0
5451,48.0
5452,13.0
5453,26.0
5454,82.0
5455,72.0
5456,70.0
5457,87.0
5458,92.0
5459,15.0
5460,82.0
5461,29.0
5462,50.0
5463,42.0
5464,83.0
5465,90.0
5466,18.0
5467,100.0
5468,91.0
5469,81.0
5470,92.0
5471,19.0
5472,54.0
5473,60.0
5474,77.0
5475,16.0
5476,5.0
5477,81.0
5478,6.0
5479,15.0
5480,24.0
5481,82.0
5482,84.0
5483,87.0
5484,25.0
5485,89.0
5486,42.0
5487,86.0
5488,70.0
5489,14.0
5490,40.0
5491,3.0
5492,57.0
5493,68.0
5494,92.0
5495,59.0
5496,67.0
5497,2.0
5498,50.0
5499,21.0
5500,83.0
5501,65.0
5502,73.0
5503,62.0
5504,60.0
5505,19.0
5506,39.0
5507,2.0
5508,89.0
5509,8.0
5510,75.0
5511,9.0
5512,43.0
5513,38.0
5514,89.0
5515,80.0
5516,16.0
5517,78.0
5518,98.0
5519,11.0
5520,57.0
5521,16.0
5522,31.0
5523,66.0
5524,83.0
5525,49.0
5526,53.0
5527,89.0
5528,99.0
5529,81.0
5530,51.0
5531,83.0
5532,76.0
5533,10.0
5534,63.0
5535,41.0
5536,98.0
5537,10.0
5538,66.0
5539,91.0
5540,65.0
5541,80.0
5542,73.0
5543,71.0
5544,33.0
5545,76.0
5546,68.0
5547,65.0
5548,2.0
5549,87.0
5550,18.0
5551,51.0
5552,61.0
5553,95.0
5554,1.0
5555,84.0
5556,18.0
5557,96.0
5558,18.0
5559,57.0
5560,30.0
5561,66.0
5562,31.0
5563,38.0
5564,23.0
5565,27.0
5566,15.0
5567,31.0
5568,74.0
5569,72.0
5570,65.0
5571,24.0
5572,82.0
5573,90.0
5574,84.0
5575,32.0
5576,73.0
5577,40.0
5578,51.0
5579,26.0
5580,5.0
5581,91.0
5582,41.0
5583,34.0
5584,39.0
5585,91.0
5586,97.0
5587,63.0
5588,25.0
5589,80.0
5590,1.0
5591,79.0
5592,24.0
5593,7.0
5594,70.0
5595,81.0
5596,55.0
5597,61.0
5598,24.0
5599,39.0
5600,87.0
5601,86.0
5602,15.0
5603,45.0
5604,11.0
5605,36.0
5606,54.0
5607,52.0
5608,15.0
5609,91.0
5610,4.0
5611,43.0
5612,84.0
5613,27.0
5614,37.0
5615,58.0
5616,58.0
5617,75.0
5618,29.0
5619,33.0
5620,59.0
5621,14.0
5622,25.0
5623,13.0
5624,76.0
5625,49.0
5626,83.0
5627,9.0
5628,74.0
5629,33.0
5630,6.0
5631,96.0
5632,9.0
5633,38.0
5634,5.0
5635,68.0
5636,87.0
5637,81.0
5638,76.0
5639,60.0
5640,30.0
5641,59.0
5642,38.0
5643,44.0
5644,99.0
5645,51.0
5646,58.0
5647,50.0
5648,85.0
5649,32.0
5650,63.0
5651,43.0
5652,29.0
5653,12.0
5654,9.0
5655,93.0
5656,20.0
5657,90.0
5658,22.0
5659,84.0
5660,69.0
5661,56.0
5662,67.0
5663,75.0
5664,100.0
5665,38.0
5666,77.0
5667,14.0
5668,93.0
5669,93.0
5670,86.0
5671,54.0
5672,70.0
5673,22.0
5674,13.0
5675,95.0
5676,32.0
5677,48.0
5678,66.0
5679,23.0
5680,78.0
5681,54.0
5682,49.0
5683,10.0
5684,6.0
5685,80.0
5686,6.0
5687,89.0
5688,53.0
5689,48.0
5690,11.0
5691,97.0
5692,72.0
5693,21.0
5694,94.0
5695,74.0
5696,40.0
5697,52.0
5698,22.0
5699,71.0
5700,78.0
5701,69.0
5702,17.0
5703,57.0
5704,63.0
5705,6.0
5706,22.0
5707,8.0
5708,34.0
5709,41.0
5710,11.0
5711,25.0
5712,62.0
5713,55.0
5714,67.0
5715,27.0
5716,32.0
5717,24.0
5718,96.0
5719,23.0
5720,93.0
5721,48.0
5722,76.0
5723,3.0
5724,64.0
5725,21.0
5726,34.0
5727,83.0
5728,80.0
5729,39.0
5730,13.0
5731,73.0
5732,81.0
5733,74.0
5734,65.0
5735,32.0
5736,58.0
5737,96.0
5738,24.0
5739,54.0
5740,86.0
5741,12.0
5742,8.0
5743,59.0
5744,76.0
5745,82.0
5746,91.0
5747,68.0
5748,29.0
5749,95.0
5750,14.0
5751,94.0
5752,59.0
5753,25.0
5754,23.0
5755,51.0
5756,31.0
5757,58.0
5758,59.0
5759,10.0
5760,62.0
5761,59.0
5762,89.0
5763,60.0
5764,79.0
5765,84.0
5766,19.0
5767,33.0
5768,6.0
5769,25.0
5770,61.0
5771,18.0
5772,53.0
5773,28.0
5774,90.0
5775,50.0
5776,84.0
5777,20.0
5778,27.0
5779,21.0
5780,28.0
5781,96.0
5782,73.0
5783,72.0
5784,37.0
5785,62.0
5786,82.0
5787,2.0
5788,42.0
5789,18.0
5790,88.0
5791,11.0
5792,86.0
5793,19.0
5794,13.0
5795,22.0
5796,89.0
5797,42.0
5798,52.0
5799,42.0
5800,57.0
5801,76.0
5802,75.0
5803,2.0
5804,84.0
5805,56.0
5806,40.0
5807,35.0
5808,91.0
5809,91.0
5810,99.0
5811,77.0
5812,95.0
5813,43.0
5814,63.0
5815,65.0
5816,22.0
5817,24.0
5818,75.0
5819,91.0
5820,25.0
5821,51.0
5822,1.0
5823,19.0
5824,14.0
5825,70.0
5826,99.0
5827,34.0
5828,44.0
5829,82.0
5830,59.0
5831,88.0
5832,9.0
5833,78.0
5834,99.0
5835,32.0
5836,37.0
5837,91.0
5838,56.0
5839,18.0
5840,20.0
5841,25.0
5842,75.0
5843,35.0
5844,39.0
5845,5.0
5846,0.0
5847,98.0
5848,86.0
5849,55.0
5850,43.0
5851,20.0
5852,51.0
5853,27.0
5854,91.0
5855,16.0
5856,27.0
5857,89.0
5858,58.0
5859,19.0
5860,55.0
5861,55.0
5862,43.0
5863,58.0
5864,11.0
5865,63.0
5866,72.0
5867,61.0
5868,37.0
5869,62.0
5870,2.0
5871,38.0
5872,4.0
5873,59.0
5874,43.0
5875,58.0
5876,64.0
5877,8.0
5878,11.0
5879,6.0
5880,60.0
5881,12.0
5882,65.0
5883,58.0
5884,73.0
5885,56.0
5886,41.0
5887,2.0
5888,74.0
5889,47.0
5890,12.0
5891,64.0
5892,1.0
5893,88.0
5894,82.0
5895,63.0
5896,32.0
5897,90.0
5898,47.0
5899,48.0
5900,1.0
5901,24.0
5902,96.0
5903,55.0
5904,68.0
5905,37.0
5906,37.0
5907,45.0
5908,11.0
5909,15.0
5910,95.0
5911,32.0
5912,95.0
5913,61.0
5914,84.0
5915,30.0
5916,98.0
5917,55.0
5918,91.0
5919,84.0
5920,13.0
5921,68.0
5922,91.0
5923,91.0
5924,88.0
5925,3.0
5926,66.0
5927,97.0
5928,90.0
5929,79.0
5930,65.0
5931,50.0
5932,42.0
5933,69.0
5934,12.0
5935,18.0
5936,80.0
5937,53.0
5938,16.0
5939,89.0
5940,91.0
5941,52.0
5942,39.0
5943,92.0
5944,21.0
5945,89.0
5946,49.0
5947,41.0
5948,58.0
5949,12.0
5950,12.0
5951,94.0
5952,20.0
5953,49.0
5954,60.0
5955,83.0
5956,58.0
5957,72.0
5958,87.0
5959,66.0
5960,10.0
5961,36.0
5962,31.0
5963,24.0
5964,40.0
5965,87.0
5966,82.0
5967,71.0
5968,19.0
5969,85.0
5970,100.0
5971,24.0
5972,0.0
5973,25.0
5974,26.0
5975,33.0
5976,9.0
5977,19.0
5978,18.0
5979,59.0
5980,9.0
5981,58.0
5982,5.0
5983,100.0
5984,4.0
5985,31.0
5986,15.0
5987,50.0
5988,6.0
5989,84.0
5990,82.0
5991,52.0
5992,19.0
5993,60.0
5994,67.0
5995,86.0
5996,2.0
5997,89.0
5998,20.0
5999,29.0
6000,64.0
6001,81.0
6002,8.0
6003,35.0
6004,75.0
6005,83.0
6006,74.0
6007,20.0
6008,6.0
6009,8.0
6010,88.0
6011,75.0
6012,97.0
6013,69.0
6014,84.0
6015,80.0
6016,88.0
6017,18.0
6018,75.0
6019,77.0
6020,83.0
6021,94.0
6022,49.0
6023,17.0
6024,45.0
6025,66.0
6026,66.0
6027,26.0
6028,84.0
6029,42.0
6030,80.0
6031,81.0
6032,99.0
6033,35.0
6034,84.0
6035,8.0
6036,59.0
6037,33.0
6038,74.0
6039,37.0
6040,74.0
6041,35.0
6042,94.0
6043,20.0
6044,93.0
6045,12.0
6046,69.0
6047,72.0
6048,16.0
6049,21.0
6050,61.0
6051,78.0
6052,88.0
6053,23.0
6054,90.0
6055,53.0
6056,68.0
6057,64.0
6058,45.0
6059,44.0
6060,6.0
6061,94.0
6062,64.0
6063,95.0
6064,61.0
6065,80.0
6066,38.0
6067,0.0
6068,96.0
6069,62.0
6070,41.0
6071,87.0
6072,74.0
6073,100.0
6074,36.0
6075,58.0
6076,99.0
6077,65.0
6078,76.0
6079,2.0
6080,39.0
6081,65.0
6082,85.0
6083,43.0
6084,0.0
6085,67.0
6086,46.0
6087,42.0
6088,71.0
6089,89.0
6090,36.0
6091,100.0
6092,31.0
6093,83.0
6094,55.0
6095,52.0
6096,80.0
6097,79.0
6098,6.0
6099,64.0
6100,80.0
6101,60.0
6102,100.0
6103,73.0
6104,61.0
6105,62.0
6106,52.0
6107,24.0
6108,83.0
6109,67.0
6110,10.0
6111,89.0
6112,6.0
6113,57.0
6114,93.0
6115,37.0
6116,69.0
6117,80.0
6118,97.0
6119,78.0
6120,63.0
6121,62.0
6122,94.0
6123,27.0
6124,51.0
6125,11.0
6126,57.0
6127,80.0
6128,100.0
6129,99.0
6130,73.0
6131,84.0
6132,80.0
6133,84.0
6134,94.0
6135,78.0
6136,32.0
6137,17.0
